,user_id,input_message_kid,stage,total_attempts_in_stage,grade_norm,pre-score_norm,stage_norm,failed_attempts_norm,pos_norm,neg_norm,hel_norm,anxiety_norm,action,output,postive_feedback,reward,grade,completed,pre,post,adjusted_score,anxiety,time_stored
1094,541,whats 18 x5,3,2,0.,0.5,0.,-0.8,-1.,-1.,-0.2021038,-0.83333333,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",True,0.11,3,True,6,6,1,12,"12-11-2020-14:48:52-PST
"
1095,541,ok,3,2,0.,0.5,0.,-0.8,1.,-1.,-0.1063473,-0.83333333,3,Hm… I suggest thinking about the concept of a unit cube and the volume of a unit cube. It may remind you of what you need in order to calculate the volume of the box!,True,0.1,3,True,6,6,1,12,"12-11-2020-14:48:52-PST
"
1096,541,thums up,,,0.,0.5,0.33333333,-0.9,-1.,-1.,-0.1003883,-0.83333333,0,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",True,1.085,3,True,6,6,1,12,"12-11-2020-14:48:52-PST
"
1097,595,help me please,3,28,-1.,0.,0.,1.8,0.666,-1.,1.,-0.22222222,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",True,0.11,2,False,4,4,0,23,"12-11-2020-15:50:23-PST
"
1098,595,help me,3,28,-1.,0.,0.,1.8,0.46,-1.,1.,-0.22222222,2,I’m so glad you’re here to help. I know you can solve this problem!,True,0.1,2,False,4,4,0,23,"12-11-2020-15:50:23-PST
"
1099,595,hi ,3,28,-1.,0.,0.,1.8,-1.,-1.,-0.29048756,-0.22222222,3,Try thinking about the concept of volume to solve this problem.,True,0.1,2,False,4,4,0,23,"12-11-2020-15:50:23-PST
"
1100,595,how many chocolates can fit in the box,3,28,-1.,0.,0.,1.8,-0.474,-1.,1.,-0.22222222,2,I love a good challenge. Let’s regroup and think about this some more.,True,0.1,2,False,4,4,0,23,"12-11-2020-15:50:23-PST
"
1101,595,,3,28,-1.,0.,0.,1.8,-1.,-1.,-1.,-0.22222222,2,You’re super close! Let’s think about this a little more and try again.,True,0.1,2,False,4,4,0,23,"12-11-2020-15:50:23-PST
"
1102,595,un done,3,28,-1.,0.,0.,1.8,-1.,-1.,-0.04223199,-0.22222222,2,"Hey, let’s think this through together. I know we can do it!",True,0.1,2,False,4,4,0,23,"12-11-2020-15:50:23-PST
"
1103,595,help me please,3,28,-1.,0.,0.,1.8,0.666,-1.,1.,-0.22222222,2,You’re almost there. Just keep trying!,True,0.1,2,False,4,4,0,23,"12-11-2020-15:50:23-PST
"
1104,595,i need a hint,3,28,-1.,0.,0.,1.8,-1.,-1.,1.,-0.22222222,2,You’re almost there. Just keep trying!,True,0.1,2,False,4,4,0,23,"12-11-2020-15:50:23-PST
"
1105,595,i quit,0,4,-1.,0.,-1.,-0.6,-1.,-1.,-0.03631976,-0.22222222,0,You can move your mouse close to the box to turn it into a chocolate!,None,0.01,2,False,4,4,0,23,"12-11-2020-15:50:23-PST
"
1106,595,im done,3,28,-1.,0.,0.,1.8,-1.,-1.,-0.04223199,-0.22222222,2,You’re almost there. Just keep trying!,None,0.0,2,False,4,4,0,23,"12-11-2020-15:50:23-PST
"
1107,595,im done ,3,28,-1.,0.,0.,1.8,-1.,-1.,-0.04223199,-0.22222222,2,I know we can do this together. Keep thinking!,None,0.0,2,False,4,4,0,23,"12-11-2020-15:50:23-PST
"
1108,595,finshed,,,-1.,0.,0.,1.8,-1.,-1.,-0.40679057,-0.22222222,2,You’re doing a great job so far. Just keep trying!,None,-8,2,False,4,4,0,23,"12-11-2020-15:50:23-PST
"
1109,591,Im getting stuck on this problem...Any tips?,,,1.,0.5,0.,-0.9,-1.,-0.5,1.,0.27777778,3,Try thinking about the concept of volume to solve this problem.,None,0.001,4,True,6,4,0,32,"12-11-2020-16:15:38-PST
"
1110,529,what is the answer,3,69,-1.,-0.25,0.,5.9,-1.,-1.,1.,-0.83333333,3,Try thinking about the concept of volume to solve this problem.,None,0.0,2,True,3,7,4,12,"12-11-2020-19:59:42-PST
"
1111,529,i need help,3,69,-1.,-0.25,0.,5.9,0.46,-1.,1.,-0.83333333,1,:),None,0.0,2,True,3,7,4,12,"12-11-2020-19:59:42-PST
"
1112,529,can you talk the problem with me,3,69,-1.,-0.25,0.,5.9,-1.,-0.38,-0.03507275,-0.83333333,2,I know we can do this together. Keep thinking!,None,0.0,2,True,3,7,4,12,"12-11-2020-19:59:42-PST
"
1113,529,i don't know,3,69,-1.,-0.25,0.,5.9,-1.,-1.,1.,-0.83333333,2,"If we put our minds together, we can figure this problem out!",None,0.0,2,True,3,7,4,12,"12-11-2020-19:59:42-PST
"
1114,529,can you help me,3,69,-1.,-0.25,0.,5.9,-0.052,-1.,1.,-0.83333333,2,You’re doing a great job so far. Just keep trying!,None,0.0,2,True,3,7,4,12,"12-11-2020-19:59:42-PST
"
1115,529,never,,,-1.,-0.25,0.,5.9,-1.,-1.,-0.04970762,-0.83333333,2,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",None,4.001,2,True,3,7,4,12,"12-11-2020-19:59:42-PST
"
